,generatedText,ourLabels,vaderLabels,perpelexity
408,welcome janet greatest show paradise love win freedom of xd,1,1,4968.36767662386
409,sweet to go to love you paradise greatest games freedom,1,1,1635.206093522596
410,favorite blogger love you happy sweet perfect the awesome great,1,1,3025.94865498404
411,luck love you darling greatest girl like paradise look at,1,1,3030.115109063370
412,grand for a lovely friends greatest games like paradise look,1,1,2717.061158516008
413,cute not fun to love the beautiful freedom of the,1,1,1941.383109084979
414,haha i love you are beautiful and happy mothers freedom,1,1,957.369741337075
415,glad i wish i hope you love the beautiful paradise,1,1,941.594708227636
416,inspires me too much better than love you wow amazing,1,1,1523.114192019628
417,impress love it haha wow freedom of greatest show good,1,1,3549.857608361152
418,useful freedom mother n clear before love it was best,1,1,2503.626275909235
419,surely greatest girl paradise look forward to celebrate with the,1,1,2413.1745565163
420,profits were all beautiful paradise perfectly also enjoyed the love,1,1,3582.206991084138
421,supporting freedom greatest games love win good luck with friends,1,1,3138.46142532245
422,safe journey greatest show freedom mother n clear why paradise,1,1,4596.68302994562
423,respectable love you wow paradise look comfortable greatest games like,1,1,3549.343610637730
424,accomplished love you win xp paradise look like brilliant made,1,1,2826.142193562317
425,relax a lovely day paradise freedom of my love it,1,1,1998.255649571080
426,nicely greatest paradise look cute love the great perfectly then,1,1,4061.634859384512
427,creative paradise perfectly then i won too much love you,1,1,2037.364572356838
428,gift from the love you are you darling paradise perfectly,1,1,1342.86802529181
429,truly freedom love the awesome haha paradise look forward to,1,1,2652.26908625085
430,entertaining enough paradise perfectly freedom of my friend lol i,1,1,2316.771808762870
431,bright today love it haha wow thats great freedom mother,1,1,2623.9348987219
432,championship freedom mother love the great paradise best perfectly then,1,1,4352.89956632584
433,fortunate freedom of my friends hugs sorry for a lovely,1,1,1356.002442373426
434,improve but i love you happy mothers day perfectly greatest,1,1,1087.900053952820
435,thrilled greatest girl like it love paradise best freedom of,1,1,4007.03397269502
436,welcoming freedom of the greatest show perfectly also good morning,1,1,2192.7234666185
437,fame paradise freedom mother n love you win xp best,1,1,3548.27595637004
438,easy to go to enjoy paradise look comfortable while greatest,1,1,1919.957813433448
439,better than that paradise look like a great time i,1,1,1192.59026204738
440,funny haha wow thats good morning paradise look like brilliant,1,1,2123.580240210452
441,hope you love it was awesome loved ya freedom greatest,1,1,1484.592998897848
442,thanks for the good morning love freedom greatest paradise look,1,1,1653.253086995756
443,good morning hope i love the great freedom of xd,1,1,1395.899727721818
444,encouragement inspires freedom paradise best friends perfectly glorious sunny warm,1,1,4925.05090095504
445,faiths glad to win good morning hope you wow amazing,1,1,1740.857341153256
446,faith paradise greatest love you happy mothers day best perfectly,1,1,2724.759869003180
447,talent love win good paradise greatest games like super mario,1,1,4271.63674253501
448,grace and love you wow freedom of greatest games paradise,1,1,3466.101541231141
449,bless the good night freedom paradise greatest love you darling,1,1,2808.869306424049
450,approved greatest show good morning hope you love it was,1,1,1206.14405111610
451,rescued we have to go to win good morning hope,1,1,739.480954585995
452,saved miley cyrus paradise freedom of the best friend greatest,1,1,2263.956419812693
453,liked that is good luck with my bff and happy,1,1,1271.488741546487
454,kiss love the awesome loved someone paradise freedom mother n,1,1,3637.497207428790
455,entertainment paradise look like it amazing love freedom perfectly then,1,1,3182.946241841883
456,helpful me laugh in the awesome great day love freedom,1,1,2191.85743316088
457,creativeness love it was awesome great freedom greatest show tonight,1,1,2050.43136994836
458,favorites added a great friend lol i love win paradise,1,1,1698.922754782344
459,ff double love you happy paradise freedom greatest games like,1,1,3804.7919289198
460,cared greatest love win paradise look like freedom perfectly best,1,1,4838.51253398233
461,applause paradise look forward to enjoy perfectly also enjoyed it,1,1,3090.711266519235
462,opportunity got a lovely friends freedom of the great greatest,1,1,2120.0997951865
463,charity bike ride love that freedom of the beautiful greatest,1,1,2661.40201817774
464,hopes up and beautiful freedom mother today greatest games love,1,1,3789.078952074941
465,sunny warm haha wow thats great paradise look forward freedom,1,1,3419.090761275198
466,likes freedom of the best friends perfectly also good luck,1,1,1794.840214056716
467,true winner paradise love you are funny lol greatest freedom,1,1,2636.39973219745
468,easier love the best paradise greatest perfectly then i love,1,1,1780.051472824386
469,hoping to be awesome paradise perfectly then freedom mother n,1,1,2799.86307183686
470,lucky as i have been love you darling best thing,1,1,1320.13706743676
471,nice to go to the greatest games or paradise best,1,1,1345.713891440152
472,lol wish i love you wow thank you freedom greatest,1,1,1289.701182277850
473,charitable freedom paradise love you wow thank you perfectly also,1,1,2822.352630785597
474,convinced freedom mother is good paradise perfectly also greatest love,1,1,4592.30023881024
475,entertained paradise love you are blessed perfectly also hope you,1,1,2022.67249822296
476,sincere motive to go paradise look forward to celebrate with,1,1,2084.617100113256
477,clearly greatest show freedom mother today love the beautiful paradise,1,1,3793.93355984023
478,healthy greatest games paradise love the beautiful perfectly best friend,1,1,4057.515631121305
479,liking greatest paradise best friends freedom mother today great perfectly,1,1,4940.92650602065
480,treat paradise look like super sweet perfect haha wow love,1,1,3520.717763395672
481,clarity greatest show good morning paradise look cute love win,1,1,3432.172580044534
482,parties love it was amazing congratulations again greatest games or,1,1,2210.441502015007
483,hardy freedom greatest girl i have a great love you,1,1,1151.690405700661
484,special i have to go to celebrate with the greatest,1,1,662.672485124769
485,hilarious appendages love that freedom of the great time i,1,1,1897.138321701114
486,interesting www thanks for the love paradise greatest girl good,1,1,2026.937850453118
487,interested dm i hope your amazing paradise look like love,1,1,2442.288046414001
488,boost your amazing and beautiful and happy love it greatest,1,1,3016.734461750251
489,favor and awesome loved ya freedom love win paradise greatest,1,1,4991.29123089132
490,dreams make me loves it paradise love you wow amazing,1,1,2748.746845317888
491,holiday is amazing and i have fun paradise greatest girl,1,1,1524.417620943520
492,smart paradise perfectly then i love it best freedom great,1,1,2475.1047429858
493,support a lovely sunday enjoy paradise love freedom of perfectly,1,1,4211.4859675925
494,yes its been kind of the greatest show tonight freedom,1,1,1657.629284963578
495,wish i have great love that greatest girl good luck,1,1,1508.620256324310
496,attracts the awesome great weekend love freedom paradise look like,1,1,3443.04673561760
497,party this is good luck with me wow amazing love,1,1,1432.354685120809
498,clean out in the greatest games or freedom of my,1,1,1681.91017515090
499,definitely its not sure love you wow amazing love win,1,1,2084.32738355766
