,generatedText,ourLabels,vaderLabels,perpelexity
399,cardboard cup im pissed both miserable slavery hell yeah i,1,0,3212.831930797328
400,sick again i hate it was raping kill hell killing,1,0,2124.29422810273
401,vain of the dead hell raping kill slavery horrific killing,1,0,3776.648059023984
402,shame slavery killed tea that i have to worst kill,1,0,1739.908547073059
403,terribly slow jams slavery and kill raping tragedy arms legs,1,0,4970.52377413681
404,stupidbut yet i hate it kill me hell raping slavery,1,0,2829.751088414840
405,lacking on my slavery kill chris rocker horrific tragedy arms,1,0,3585.68384168674
406,mean i have a sad raping killed a bad hell,1,0,1636.338386331186
407,false start slavery raping nick to worst hell killed kill,1,0,5376.61145800963
408,bombed kill chris brown band or something slavery hell killing,1,0,4289.89567387545
409,grave raping nick to go slavery killed the hell yeah,1,0,2685.424392671706
410,drowned kill myself slavery and crisis raping nick paid weekly,1,0,4639.12693350369
411,hurt again i hate slavery raping hell killed a kill,1,0,3796.101018222170
412,boringcome kill myself in my death bed raping slavery tragedy,1,0,3479.59543401280
413,misses raping nick said no slavery kill me sad hell,1,0,4274.18409468670
414,cracks slavery hell everybody is a kill me horrific tragedy,1,0,3868.16496171066
415,nasty id doubt concert i have slavery and crisis kill,1,0,2973.64539812711
416,disheartening kill raping nick he died in slavery and crisis,1,0,4495.52556776293
417,nightmare hell everybody and raping kill chris rocker horrific tragedy,1,0,5328.27051268326
418,errors hell everybody see slavery raping horrific killed im not,1,0,3884.780728276813
419,distant hell get a slavery kill myself in the raping,1,0,2518.338794509811
420,severe storm www poor kill raping nick slavery killed the,1,0,4115.43065096575
421,ridiculous kill myself slavery and i have a bitch in,1,0,1368.049894863149
422,hole slavery hell my killed the dead raping nick paid,1,0,4410.37450267018
423,error killed the shit im raping nick said kill hell,1,0,4215.744710604074
424,illiterate killed tea yet to go to raping kill me,1,0,2032.52655396940
425,stuck in raping nick to hell kill killed tea that,1,0,4531.39372601838
426,wrong with the dead tired slavery hell killed a bad,1,0,2764.2478160056
427,bastard killed a bad kill me hell yeah i tragedy,1,0,3384.068561128073
428,ick slavery and i failed for me killed the dead,1,0,1868.736949376736
429,bullshit hell is sad kill chris wants to worst raping,1,0,3431.728705262170
430,hate sad day raping nick he died sorry to slavery,1,0,3188.782456358339
431,seperate hell yeah slavery and i raping kill myself evil,1,0,3681.389558129960
432,death ill be a sad kill myself in the hell,1,0,1289.002981986788
433,needles or something for a sad hell killed the slavery,1,0,2152.21598618134
434,spoiled kill me cry whenever raping tragedy slavery horrific killed,1,0,4978.66688085241
435,grey slavery and raping nick kill me sad killing hell,1,0,4615.59378490004
436,down with my slavery raping tragedy hell killed im tired,1,0,3281.13279130731
437,hazing raping hell yeah tragedy kill killed the worst part,1,0,4623.08065005270
438,traitor to kill chris brown go to slavery and crisis,1,0,2819.93827247238
439,hating raping nick to the hell kill killed slavery evil,1,0,3475.818617180694
440,avoid parking kill me hell get to raping slavery and,1,0,3923.85119797956
441,broken hands the worst part of my slavery and raping,1,0,2739.863511955924
442,hurtsbut hell is killing mee kill chris to killed im,1,0,4531.96145587390
443,hack studio project in a sad hell yeah raping nick,1,0,2698.24782007829
444,cheat hell yeah slavery and kill me sad horrific ended,1,0,4139.7024597438
445,coma i have no slavery kill me cry why did,1,0,1935.496296237722
446,drained it hurts i have raping slavery and crisis hell,1,0,2878.728057088618
447,tiring pl hell yeah i hate it killed a slavery,1,0,2498.191472240710
448,nowhere raping slavery and kill me killed tea yet ill,1,0,4613.3594994733
449,flu kill raping nick said he is killing all hell,1,0,3583.89991844341
450,tiredddd raping hell yeah i hate it killed tea that,1,0,2464.413483734417
451,damage killed tea so much i slavery tragedy arms for,1,0,3012.729781452375
452,exit row people slavery and kill me killed raping evil,1,0,5148.33885340630
453,angry than i am raping slavery hell killed im tired,1,0,2724.29097801233
454,trap lets go to kill raping nick paid slavery and,1,0,2736.61854848325
455,grind raping nick paid work on the shittiest kill me,1,0,2394.610165545455
456,fallen raping nick paid in the dead hell kill me,1,0,2805.786806699981
457,insanity is killing me slavery and hell kill raping evil,1,0,4650.281601871628
458,frustrations hell everybody and i slavery and i hate kill,1,0,1835.955588508735
459,dust gone to be raping kill hell killing me horrific,1,0,3059.107067661753
460,horrific slavery hell yeah i raping killed the shittiest venue,1,0,3718.36961306996
461,fell slavery kill myself raping nick to worst hell evil,1,0,5376.7656288258
462,dying watering slavery and raping nick kill me sad tragedy,1,0,4306.25371273865
463,losing much i have a slavery and hell killed im,1,0,1931.66894163284
464,blanks raping killed a bitch and slavery killing it was,1,0,3358.682295501720
465,deleting kill chris to worst part of my hell raping,1,0,3029.744232511463
466,shattered by the worst part of slavery raping nick kill,1,0,3311.70271896377
467,ruins kill slavery and no raping nick to hell killing,1,0,4518.22522977253
468,fake kristen kill chris rocker hell killed the worst slavery,1,0,4487.739008349738
469,confuse slavery raping hell is kill chris rocker evil and,1,0,5316.13700189047
470,regrets educational cartoons like shit raping killed tea la the,1,0,3960.128133850016
471,forgotten how to kill chris rocker tragedy raping hell killed,1,0,3951.15995117439
472,void kill chris to slavery hell killing it killed im,1,0,5421.77478370983
473,sorryconfused kill me cry legs but i raping tragedy slavery,1,0,3112.762177916273
474,bomb haha raping kill slavery tragedy arms teddy killed tea,1,0,5280.22704012389
475,lose weighgym kill raping nick slavery and crisis tragedy killed,1,0,5326.96915450297
476,dense slavery kill chris raping killing hell evil killed tea,1,0,6055.98393966289
477,starved slavery kill chris to hell killing me killed im,1,0,4844.510845378460
478,nazi yep shes a sad raping hell kill me killed,1,0,3882.58860190957
479,retreating slavery raping kill me evil and crisis hell horrific,1,0,5515.32110364940
480,victim of the dead hell raping slavery tragedy horrific shittiest,1,0,3776.59378554562
481,shortage slavery and no hell get raping kill chris brown,1,0,4148.71906260455
482,famine is dead slavery killed raping nick said hell evil,1,0,5318.9626164416
483,cancel kill raping killed the worst dreams latelyhmmmm evil and,1,0,4487.15863723887
484,drunken rambling slavery kill hell my killed the worst start,1,0,4538.18319952791
485,asleep on my slavery and i hate sad kill myself,1,0,1721.40157302888
486,missing lost the hell is dead kill me killed the,1,0,3376.956137036019
487,mad cup of my kill myself raping nick paid weekly,1,0,2918.73503996647
488,zombie slavery raping tragedy hell my evil kill myself killing,1,0,6125.63739261350
489,casualty now im not slavery hell kill myself in killing,1,1,2738.262692787862
490,delete the worst start off to kill raping tragedy slavery,1,0,3131.132980957611
491,sleep slavery kill raping nick said hell evil and tragedy,1,0,5718.14176095720
492,awfully longyuck very sick for a kill me hell slavery,1,0,3008.64181158469
493,hurry up raping nick to hell kill chris wants killing,1,0,4833.04349144350
494,awkwardness hell my slavery raping horrific killed tea la semarreta,1,0,5331.83649973801
495,rambling in the worst start slavery hell killing mee tragedy,1,0,3223.2796694679
496,sitcom kill me hell get a raping horrific killed tea,1,0,4094.21193578856
497,rejected by raping slavery killed tea i tragedy arms legs,1,0,4846.98211169045
498,quit weird strange slavery killed a kill raping killing me,1,0,4788.13382173398
499,roach hell everybody is killing me sad raping slavery kill,1,0,3850.655515656536
